Microbe_name	Chia_name	Chia_id	Match	CSM5MCVN	CSM5MCWE	CSM5MCX3	CSM5MCXL	CSM5MCY8	CSM5MCZ3	CSM5MCZF	CSM67UA2	CSM67UAA	CSM67UAQ	CSM67UB1	CSM67UBB	CSM67UBH	CSM67UBN	CSM67UBZ	CSM67UCK	CSM67UDN	CSM67UEA	CSM67UEI	CSM67UEW	CSM67UF5	CSM67UFZ	CSM67UGO	CSM67UH7	CSM79HGP	CSM79HGZ	CSM79HH8	CSM79HHO	CSM79HI7	CSM79HIB	CSM79HIJ	CSM79HIT	CSM79HJM	CSM79HJS	CSM79HKB	CSM79HKZ	CSM79HLA	CSM79HLM	CSM79HMN	CSM79HN6	CSM79HOJ	CSM79HP4	CSM79HPA	CSM79HPS	CSM79HR6	CSM79HRG	CSM7KOJO	CSM7KOKB	CSM7KOKN	CSM7KOKZ	CSM7KOLA	CSM7KOLE	CSM7KOLK	CSM7KOLY	CSM7KOMB	CSM7KOMT	CSM7KON2	CSM7KON8	CSM7KONA	CSM7KONK	CSM7KOO9	CSM7KOOF	CSM7KOOH	CSM7KOOV	CSM7KOP8	CSM7KOPE	CSM7KOPI	CSM7KOPS	CSM7KOQ1	CSM7KORK	CSM7KORU	CSM7KOSP	CSM7KOSV	CSM7KOTK	CSM7KOTU	CSM7KOU9	CSM7KOUL	CSM9X1Y5	CSM9X1YV	CSM9X1ZC	CSM9X211	CSM9X213	CSM9X21J	CSM9X22G	CSM9X22U	CSM9X237	CSM9X23B	CSMA9J65	CSMAG78W	CSMAIG7X	ESM5MEBE	ESM5MEBG	ESM5MEBU	ESM5MEC5	ESM5MECL	ESM5MEDD	ESM5MEDN	ESM718SY	ESM718TF	ESM718TM	ESM718UH	ESM718V8	ESM7F5AK	ESM9IEP1	HSM5MD3Y	HSM5MD41	HSM5MD43	HSM5MD4O	HSM5MD5D	HSM5MD5P	HSM5MD62	HSM5MD6A	HSM5MD6K	HSM5MD73	HSM5MD79	HSM5MD7J	HSM67VCZ	HSM67VD6	HSM67VEE	HSM67VES	HSM67VF3	HSM67VFR	HSM67VFZ	HSM67VGA	HSM67VGG	HSM67VH1	HSM67VHF	HSM67VI5	HSM6XRQ8	HSM6XRQB	HSM6XRQM	HSM6XRQW	HSM6XRRD	HSM6XRRJ	HSM6XRRV	HSM6XRS8	HSM6XRSG	HSM6XRSN	HSM6XRTM	HSM6XRTQ	HSM6XRV2	HSM6XRVC	HSM6XRVK	HSM6XRVO	HSM6XRVW	HSM7CYXA	HSM7CYY3	HSM7CYYB	HSM7CYYF	HSM7CYZ7	HSM7CYZJ	HSM7CYZT	HSM7CZ14	HSM7CZ32	HSM7CZ38	HSM7CZ3G	HSM7J4G1	HSM7J4GR	HSM7J4HC	HSM7J4HO	HSM7J4HS	HSM7J4I3	HSM7J4I7	HSM7J4IC	HSM7J4IS	HSM7J4IU	HSM7J4J7	HSM7J4JF	HSM7J4JZ	HSM7J4K8	HSM7J4KC	HSM7J4KK	HSM7J4KQ	HSM7J4L9	HSM7J4LD	HSM7J4LN	HSM7J4LP	HSM7J4M4	HSM7J4ME	HSM7J4MK	HSM7J4MS	HSM7J4MY	HSM7J4N4	HSM7J4NA	HSM7J4NE	HSM7J4NU	HSM7J4O1	HSM7J4O3	HSM7J4OE	HSM7J4OT	HSM7J4OZ	HSM7J4PE	HSM7J4PW	HSM7J4QB	HSM7J4QJ	HSM7J4QT	HSM7J4R2	HSMA33J5	HSMA33J9	HSMA33JB	HSMA33JP	HSMA33KM	HSMA33L1	HSMA33M8	HSMA33MI	HSMA33MZ	HSMA33NQ	HSMA33NW	HSMA33NY	HSMA33O1	HSMA33OJ	HSMA33OR	HSMA33OZ	HSMA33PZ	HSMA33Q6	HSMA33QO	HSMA33R7	HSMA33R9	HSMA33RX	HSMA33SG	HSMA33SK	MSM5LLDA	MSM5LLDI	MSM5LLDS	MSM5LLF4	MSM6J2HF	MSM6J2HT	MSM6J2IG	MSM6J2IQ	MSM6J2J1	MSM6J2J5	MSM6J2JR	MSM6J2K6	MSM6J2KE	MSM6J2LB	MSM6J2LL	MSM6J2LT	MSM6J2M3	MSM6J2MB	MSM6J2MH	MSM6J2OH	MSM6J2OP	MSM6J2PM	MSM6J2PO	MSM6J2PU	MSM6J2Q1	MSM6J2Q3	MSM6J2QP	MSM6J2R2	MSM6J2R8	MSM6J2RO	MSM6J2SE	MSM79H5G	MSM79H5Q	MSM79H63	MSM79H6F	MSM79H6Y	MSM79H7G	MSM79H7M	MSM79H7Q	MSM79H7Y	MSM79H85	MSM79H8D	MSM79H9G	MSM79H9Q	MSM79HA3	MSM79HAH	MSM79HAJ	MSM79HAN	MSM79HB6	MSM79HC8	MSM79HCR	MSM79HDA	MSM79HDE	MSM79HDQ	MSM79HEY	MSM9VZEK	MSM9VZES	MSM9VZEW	MSM9VZF7	MSM9VZFR	MSM9VZGO	MSM9VZHB	MSM9VZHF	MSM9VZHR	MSM9VZHX	MSM9VZI6	MSM9VZIM	MSM9VZIQ	MSM9VZJ3	MSM9VZJZ	MSM9VZKE	MSM9VZL9	MSM9VZLJ	MSM9VZLP	MSM9VZLV	MSM9VZME	MSM9VZMM	MSM9VZMU	MSM9VZNL	MSM9VZNX	MSM9VZOI	MSM9VZOO	MSM9VZOU	MSM9VZP3	MSM9VZPL	MSMA267V	MSMA26AL	MSMA26AZ	MSMA26BB	MSMA26BR	MSMA26CX	MSMA26DG	MSMA26DO	MSMA26EJ	MSMA26ET	MSMAPC5D	MSMAPC6G	MSMAPC6K	MSMAPC7J	MSMAPC7T	MSMB4LXW	MSMB4LXY	MSMB4LYB	MSMB4LYH	MSMB4LZ4	MSMB4LZ8	MSMB4LZC	MSMB4LZK	MSMB4LZR	MSMB4LZX	PSM6XBQY	PSM6XBRK	PSM6XBSE	PSM6XBSI	PSM6XBSK	PSM6XBSS	PSM6XBT3	PSM6XBUG	PSM6XBUO	PSM6XBVM	PSM7J12F	PSM7J12J	PSM7J12R	PSM7J12V	PSM7J136	PSM7J13E	PSM7J141	PSM7J14L	PSM7J14T	PSM7J14X	PSM7J156	PSM7J158	PSM7J15M	PSM7J15U	PSM7J161	PSM7J16Y	PSM7J177	PSM7J17F	PSM7J17L	PSM7J17X	PSM7J193	PSM7J19B	PSM7J19J	PSM7J1A2	PSM7J1AU	PSM7J1BF	PSM7J1CC	PSM7J1CU	PSMA263W	PSMA264Q	PSMA265H	PSMA265N	PSMA265T	PSMA265X	PSMA266I	PSMA266Q	PSMA2675	PSMA267J	PSMA267P	PSMA269W	PSMA26A3	PSMB4MBK	PSMB4MC5
Actinobaculum_schaalii	NA	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobaculum_unclassified	NA	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_europaeus	Actinomyces odontolyticus	31	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0080826	0.0001812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_graevenitzii	Actinomyces odontolyticus	31	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_odontolyticus	Actinomyces odontolyticus	31	T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_turicensis	Actinomyces odontolyticus	31	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001916	0	3.81e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009649	0	0	0
Actinomyces_urogenitalis	Actinomyces urogenitalis	33	T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0298058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adlercreutzia_equolifaciens	NA	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.72e-05	0	0	0.0001412	0	0	0	0	0	0	0	0	0	0	0	0	0.0001026	0	0	0	0	0	0	0	0	0	0	0	0	0	9.36e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001205	0	0	0	0	0	0.0001957	0	0	0	0	4e-06	0	0	9e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.42e-05	0	1.8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001419	0	0	0	0	0	7.01e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021817	0	0	0.0002091	0.0003976	0	0	0	0.0002025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003186	0	0	0.0001184	0	0	0	4.92e-05	0	0	0	0	0	0	0	0	0	0	0	2.35e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0004373	0	0	8.9e-06	0	0	3.03e-05	0.000225	0	0	0	0	0	0	0	0	0.0002788	5.23e-05	0.0006258	0	0	0	0	3.92e-05	0	0	0.0003983	0	0	3.22e-05	0	0	8.55e-05	4.05e-05	0.0014917	0	0	0	0.001421	0	0	0	0	2.23e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002481	0	6.61e-05	0	0	0	0	0.0002042	0	0	0	0	0	1.89e-05	0.0001034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004923	0
Aerococcus_viridans	NA	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.01e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_hydrophila	Aeromonas hydrophila	38	T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeromonas_unclassified	NA	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aggregatibacter_aphrophilus	Aggregatibacter actinomycetemcomitans	41	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aggregatibacter_segnis	Aggregatibacter actinomycetemcomitans	41	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002776	0	0	0	0	0	0	0.0001265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
